nc_path,target_text
/home/manas/WeatherLMM/forecast_text_Cleaned_6months/forecast_text/2020-02-04/ifs_fc_sfc_1200_12_20200204.nc,"Valid 00Z Wed Feb 05 2020 - 00Z Fri Feb 07 2020

...A low pressure system is expected to bring heavy rain across
the Southeast and a long stretch of wintry weather from the
southern Plains to the interior Northeast...

A deep upper-level trough interacting with a sharp front will
result in the formation of a low pressure system which will bring
increasingly heavy and widespread precipitation through the
eastern U.S. during the next few days.  Deep moisture from the
Gulf of Mexico is already gathering across the Deep South ahead of
the upper trough to the south of the sharp front that dissects the
southern Plains through the Northeast.  A low pressure system is
forecast to become consolidated over southern Texas by Wednesday
morning and then moves rapidly northeast toward the Eastern
Seaboard on Thursday.  Scattered showers and some thunderstorms in
the Deep South are expected to become more numerous as the day
progresses on Wednesday ahead of a strong cold front, where
thunderstorms could become severe from Louisiana to Alabama.  The
rain is expected to be most intense immediately ahead of the front
and near the track of the low center.  Rainfall totals through
Thursday night could be on the order of 2 to 4 inches across
portions of Kentucky, Tennessee, and into the southern
Appalachians.

The effects of this system will be far-reaching.  Cold air behind
the front will result in a long stretch of wintry precipitation
that impacts areas from the southern Plains through the interior
Northeast into Thursday night.  The highest amounts of wintry
precipitation are expected across northern New England where a
foot of snow is possible near the Canadian border.  Lighter
snowfall of 6 inches or less is expected farther to the southwest
across the lower Great Lakes through the Mid-Mississippi Valley
and into the southern Plains. 

Over the western U.S., additional couple of feet of heavy snow is
possible for the Cascades and northern Rockies as a plume of
moisture from the Pacific continues to surge inland. 
Temperature-wise, colder than normal temperatures are expected to
push across the western U.S. toward the southern Plains through
Thursday behind the cold upper trough. In contrast, mild
temperatures of as much as 30 degrees above normal over the
Mid-Atlantic to the Southeast will continue into Thursday ahead of
the developing low pressure system.  Meanwhile, milder than normal
temperatures will return to the Pacific Northwest on Wednesday."
/home/manas/WeatherLMM/forecast_text_Cleaned_6months/forecast_text/2020-02-05/ifs_fc_sfc_0000_12_20200205.nc,"Valid 12Z Wed Feb 5 2020 - 12Z Fri Feb 7 2020

...Storm system continues to organize across the Gulf Coast
region...

A powerful low pressure system currently near the western Gulf
Coast will continue to make weather headlines going through the
middle to end of the week.  This is in response to a big dip in
the jet stream along with a potent shortwave crossing Texas and
then over the Gulf Coast.  The result at the surface will be a
strong cold front with a deep surge of moisture from the Gulf of
Mexico ahead of it, fueling multiple rounds of heavy rain and
thunderstorms, especially from the central Gulf Coast to the
southern Appalachians and Mid-Atlantic region.  Rainfall totals
through Friday morning are expected to be on the order of 2 to 4
inches from the Florida Panhandle to New Jersey, with isolated 4
to 6 inch amounts possible.  A moderate risk of excessive rainfall
exists across western North Carolina and southern Virginia where
the potential for flooding is greatest.  There is a slight to
enhanced risk of severe thunderstorms as well from the central
Gulf Coast to the Carolinas through Thursday as instability and
wind shear parameters increase.

There is also a winter facet to this storm system as well from
western Texas to the Great Lakes, and eventually northern New
England.  This is a rather significant winter storm for
northwestern Texas, with 4 to 8 inches of snow likely through
Wednesday evening.   Winter storm warnings are in effect from
eastern New Mexico to the greater St. Louis metro area.  Some
freezing rain is likely across parts of the Ohio Valley and into
interior portions of the Northeast U.S. through Thursday night.

Elsewhere across the nation, additional heavy snow can be expected
for the Cascades and northern Rockies as a plume of moisture moves
inland from the Pacific.  Mild weather will continue across the
Southeast states ahead of the front, while colder temperatures
return to the Mid-Atlantic and Northeast..  Dry conditions will
continue across the Southwest and California."
/home/manas/WeatherLMM/forecast_text_Cleaned_6months/forecast_text/2020-02-05/ifs_fc_sfc_1200_12_20200205.nc,"Valid 00Z Thu Feb 06 2020 - 00Z Sat Feb 08 2020

...Strengthening Southeastern U.S. storm system to produce heavy
rainfall and the potential for flooding and severe weather, in
addition to disruptive snow and ice accumulations...

...Copious amounts of snow to blanket the higher elevations of the
Pacific Northwest and the Intermountain West, localized valley
flooding possible...

An organizing storm system in the Deep South will be responsible
for producing a myriad of weather hazards across much of the
eastern U.S. the next few days. A fetch of rich moisture from the
Gulf of Mexico will stream out ahead of an upper-level trough.
This will lead to developing areas of rain across the Mid-Atlantic
and scattered thunderstorms in the Southeast today and tomorrow.
Flood Watches and Flash Flood Watches are in effect from the
central Gulf Coast and the Southeast to the central Appalachians.
Heavy showers and thunderstorms will train across parts of these
areas tonight and Thursday leading to excessive rainfall total
ranging between 3 to 5 inches in these areas. Locally higher
amounts in excess of 5 inches are possible. In response, Moderate
risks for flash flooding have been issued in the Tennessee Valley
tonight and over the western Carolinas and southern Virginia
Piedmont on Thursday. Passing showers will be common along the
Mid-Atlantic and Northeast coasts tonight and lasting into Friday
morning. Farther south, severe weather may develop in parts of the
Deep South this afternoon and evening where a Tornado Watch is
currently in effect in the Lower Mississippi Valley. Severe
thunderstorms are expected to form across the Southeast again on
Thursday where an Enhanced risk for severe weather is in place.

Switching to the winter weather related impacts, as the ongoing
winter storm winds down in the Southern Plains this afternoon,
snow and an icy wintry mix will lead to treacherous travel
conditions in parts of the Midwest and Lower Great Lakes this
evening. Winter Storm Warnings stretch from north Texas and
central Oklahoma to the St. Louis metro area. Look for snow and an
icy mix of sleet and freezing rain to overspread the Great Lakes
and the interior Northeast tonight and into Thursday where Winter
Weather Advisories are in place. As the storm rapidly intensifies
Thursday night and into Friday, heavy snow will commence across
northern New England while a wintry mix causes slick spots in
portions of central New England.

In the West, additional heavy snow can be expected for the
Cascades and the northern and central Rockies as a plume of
Pacific moisture moves inland from the Pacific. Snowfall will be
measured in feet across the highest elevations. Meanwhile, the
lower elevations can expect periods of rain and potential
flooding, especially in areas surrounding the Seattle metro area
where Flood Watches are in effect into the day on Friday."
/home/manas/WeatherLMM/forecast_text_Cleaned_6months/forecast_text/2020-02-06/ifs_fc_sfc_0000_12_20200206.nc,"Valid 12Z Thu Feb 6 2020 - 12Z Sat Feb 8 2020

...Strong storm system across the eastern U.S. and heavy snow
returns to the Rockies...

A strong low pressure system currently over the Deep South and
across the Appalachians is producing a variety of weather impacts
across the eastern U.S. to end the work week.  This is in response
to a big dip in the jet stream over the Plains with a potent
shortwave crossing the Gulf Coast region.  Widespread heavy rain
and strong thunderstorms have developed in the warm sector from
Louisiana to the southern Appalachians, and this is forecast to
persist through Thursday night as the axis of heavy rain slowly
progresses eastward.  Rainfall totals through Friday night are
expected to be on the order of 1 to 3 inches from the Florida
Panhandle to southern Virginia, with isolated 4 inch amounts
possible.  Flash flood watches are in effect for many of these
areas.  There is an enhanced risk of severe thunderstorms as well
from northern Florida to the Carolinas through Thursday as
instability and wind shear parameters increase ahead of the cold
front.

There is also a winter facet to this storm system across the
southern Great Lakes and extending eastward to northern New
England.  The heaviest snow is predicted to fall from northern New
York to northern Maine, where the potential exists for up to a
foot or more of accumulation by Friday evening, and winter storm
warnings are in effect for these areas.  Icing will also be
problematic from central Pennsylvania to southern Maine where a
shallow layer of sub-freezing temperatures near the ground exists.


Elsewhere across the nation, additional heavy snow can be expected
for the Cascades and northern Rockies as a plume of moisture moves
inland from the Pacific.  Snowfall totals in the 1 to 2 foot range
appear likely for some of the highest mountain ranges.  Dry
conditions can be expected from California to the southern Plains
in the wake of the storm."
/home/manas/WeatherLMM/forecast_text_Cleaned_6months/forecast_text/2020-02-06/ifs_fc_sfc_1200_12_20200206.nc,"Valid 00Z Fri Feb 07 2020 - 00Z Sun Feb 09 2020

...There is a moderate risk of excessive rainfall over parts of
the Southern Appalachians/Southern Mid-Atlantic...

...There is an enhanced risk of severe thunderstorms over the
Southeast...

...Heavy snow and rain/freezing rain over parts of the Northeast...


A strong low pressure system currently over the Central
Appalachians will move northeastward to over the Western Atlantic
off of Southeastern Canadian Coast by Saturday.  The system will
focus rain and convection over the Southeast with the WPC has
issued a moderate risk of excessive rainfall due to expecting
numerous flash flooding events.  In addition, many streams may
flood, potentially affecting larger rivers through Friday morning.
Likewise, the SPC has issued an enhanced risk of severe
thunderstorms over parts of the Southeast through Friday morning
as well.  Winter weather will accompany the storm over the
Northeast with heavy snow over parts of the Lower Great Lakes into
Northern New England and rain/freezing rain over the area near the
rain/snow line.  The winter weather will produce hazardous driving
conditions over the region. 

A second area of low pressure over the Upper Midwest will move
southeastward to the Ohio Valley by Saturday evening.  The system
will produce snow over parts of the Upper Midwest into the
Norther/Central Rockies that will southeastward into the Ohio
Valley by Saturday.  The snow will move into the Central
Appalachians overnight Saturday. 

Onshore flow and upper-level energy will aid in producing rain
over parts of the Pacific Northwest and snow over the Northern
Intermountain Region into the Northern Rockies through Saturday
evening.  As the upper-level energy moves inland, the snow levels
will lower over the Northwest with rain along the coast and snow
at the higher elevations on Saturday into Saturday evening."
/home/manas/WeatherLMM/forecast_text_Cleaned_6months/forecast_text/2020-02-07/ifs_fc_sfc_0000_12_20200207.nc,"Valid 12Z Fri Feb 07 2020 - 12Z Sun Feb 09 2020

...Heavy snow and freezing rain will continue for the interior
Northeast today...

...Precipitation continues for the Northwest before drying out by
Sunday...

A surface low pressure system is expected to consolidate and
strengthen rapidly in the Mid-Atlantic moving into the Northeast
today. This low and the strong jet stream will lead to heavy snow
of over a foot for northern New York and New England north and
west of the low. Just to the south, an area of freezing rain is
expected for parts of north-central Pennsylvania and central New
York, with heavier ice amounts over a tenth of an inch forecast
for southern Vermont and New Hampshire as well as along the coast
of Maine. Potentially record-setting above average temperatures
will keep precipitation in the form of rain closer to the Atlantic
coast of New York and southern New England. Wind Advisories are
widespread along the Eastern Seaboard since breezy winds are
expected behind the cold fronts associated with the low. On
another note, this low could set low pressure records for the
month of February in portions of the northern Mid-Atlantic to
Northeast. The low should move quickly out of the U.S. tonight,
but some lighter snow could continue via lake enhancement in the
Lower Great Lakes region and via upslope flow in the Central
Appalachians. A weaker low pressure system will spread light snows
across the Midwest to Ohio Valley and Upper Great Lakes today, and
then lead to another possible round of light snow for the
Appalachians and parts of the Mid-Atlantic Saturday into Sunday.

In the West, a low pressure system will move southeastward into
British Columbia today and then into the Northern High Plains by
Saturday morning. Another round of precipitation is expected with
this frontal system, with rain in the lowest elevations and heavy
snow in higher elevations. The Cascades and the Northern/Central
Rockies should see snowfall over a foot with this system. As the
low ejects into the Plains, light to moderate snow will spread
across the Northern Plains into the Upper Midwest on Saturday and
Saturday night. Meanwhile, the Northwest gets a much-needed break
from precipitation early next week as ridging builds into the area."
/home/manas/WeatherLMM/forecast_text_Cleaned_6months/forecast_text/2020-02-07/ifs_fc_sfc_1200_12_20200207.nc,"Valid 00Z Sat Feb 08 2020 - 00Z Mon Feb 10 2020

...Clipper will produce heavy snow over parts of the Upper
Midwest...

...Heavy winter weather winds down over the Northeast...

A storm over the Northeast will move northeastward into
Southeastern Canada by Saturday morning. The snow over the
Northeast will end overnight Friday.  Meanwhile, upper-level
energy over the Southern Plains will eastward off the Mid-Atlantic
Coast by Sunday.  The energy will aid in producing light snow over
parts of the Ohio Valley into the Central/Southern Appalachians on
Saturday ending by Sunday morning.

A fast moving clipper, moving onshore over the Pacific Northwest
will move eastward to Northern/Central Plains by Saturday evening
that will continue to move eastward to the Western Ohio
Valley/Upper Great Lakes by Sunday evening.  The system will
produce rain and higher elevation snow over the Pacific Northwest
and snow over parts of the Northern/Central Rockies overnight
Friday that will continue through Sunday morning.  As the storm
moves out of the Rockies, snow will develop over parts of the
Northern High Plains late Saturday into Saturday evening. 
Overnight Saturday, the clipper will produce a narrow swatch of
heavy snow over parts of the Upper Mississippi Valley into the
Upper Great Lakes winding down to light snow over the Great Lakes
by Sunday evening.  Moisture will pool along the front producing
light rain over parts of the Southern Plains into the Middle
Mississippi Valley/Western Ohio Valley by Sunday evening."
/home/manas/WeatherLMM/forecast_text_Cleaned_6months/forecast_text/2020-02-08/ifs_fc_sfc_0000_12_20200208.nc,"Valid 12Z Sat Feb 08 2020 - 12Z Mon Feb 10 2020

..Low pressure system will spread snow from the Northwest across
portions of the Northern Plains to Midwest and Great Lakes...

...Rain ramps up early next week in the Southern Plains into the
Mississippi, Tennessee, and Ohio Valleys...

Over the weekend, a quick-moving low pressure system will track
across the Northern High Plains and Midwest. Snow is expected in
conjunction with this low, with 6 to 12 inches of snow forecast in
the higher elevations of the Cascades and Northern Rockies today.
A swath of 4 to 8 inches of snow will then spread across portions
of the Northern Plains tonight, and 6 to 10 inches of snow is
currently expected in southern Minnesota, far northern Iowa, and
Wisconsin by Sunday. Winter Storm Watches are in effect for those
states. Sunday into Monday, light to moderate snow is forecast for
the Great Lakes region to the Northeast as the low moves farther
east.

Along and ahead of the cold front associated with this low, rain
is forecast to develop Sunday as moisture from the Gulf of Mexico
flows into the Southern Plains and Lower/Middle Mississippi
Valley, moving east into the Tennessee and Ohio Valleys. Locally
heavy rainfall is possible along with the possibility of flash
flooding and river flooding in these areas. On Monday, rain totals
will increase to the south and east over areas that have had much
above average rainfall recently, so the flooding and flash
flooding threat will ramp up significantly across the Southeast to
Southern Appalachians. The backside of the cold front will make
its way through the Southwest and southern California Sunday night
and Monday, bringing light rain and snow showers there.

Elsewhere, light precipitation is expected today as a weak frontal
system moves across the Ohio Valley and Southeast toward the
Mid-Atlantic. A couple of inches of snow is possible in the
Southern Appalachians, and some snow could mix in as far south as
Atlanta. The Northwest is finally expecting a dry period after
Saturday as ridging builds in early next week."
/home/manas/WeatherLMM/forecast_text_Cleaned_6months/forecast_text/2020-02-08/ifs_fc_sfc_1200_12_20200208.nc,"Valid 00Z Sun Feb 09 2020 - 00Z Tue Feb 11 2020

..Heavy snow for the Upper Midwest...

...There is a moderate risk of excessive rainfall on Monday into
Tuesday over the Lower Mississippi, Tennessee Valleys, and
Southern Appalachians ...

A weak front over parts of the Great Lakes heading southward into
Ohio Valley, Central Appalachians will produce light snow over
parts of the Region that will dissipate over parts of the Northern
Mid-Atlantic by Sunday morning.  A quick-moving area of low
pressure will move from the Northern/Central High Plains eastward
to the Lower Great Lakes by Monday morning and northeastward into
Southeastern Canada by Monday evening.  The storm will produce
heavy snow over parts of the Upper Midwest Overnight Saturday into
Sunday evening.  The system will also produce snow over parts of
the Northern/Central Rockies on Saturday evening into Sunday
afternoon.  The storm will also produce light snow and rain over
parts of the Lower Great Lakes into the Northeast on Sunday
afternoon into Monday. 

Along the associated front moisture from the Western Gulf of
Mexico will pool along the boundary on Sunday into Monday.  Rain
will develop along the front from the Southern Plains to the
Middle Mississippi Valley on Sunday evening will move eastward to
the Central Appalachians southwestward to the Central Gulf
Coast/Southern Plains by Monday evening.  The WPC has issued a
moderate risk of excessive rainfall from parts of the Lower
Mississippi Valley northeastward to the Southern Appalachians on
Monday into Tuesday.  The associated heavy rain will produce
numerous areas of flash flooding.  A ahead of the cold front
associated with this low, rain is forecast to develop Sunday as
moisture from the Gulf of Mexico flows into the Southern Plains
and Lower/Middle Mississippi Valley, moving east into the
Tennessee and Ohio Valleys. Locally heavy rainfall is possible
along with the possibility of flash flooding and river flooding in
these areas. On Monday, rain totals will increase to the south and
east over areas that have had much above average rainfall
recently, so the flooding and flash flooding threat will ramp up
significantly across the Southeast to Southern Appalachians. The
backside of the cold front will make its way through the Southwest
and southern California Sunday night and Monday, bringing light
rain and snow showers there.

Elsewhere, light precipitation is expected today as a weak frontal
system moves across the Ohio Valley and Southeast toward the
Mid-Atlantic. A couple of inches of snow is possible in the
Southern Appalachians, and some snow could mix in as far south as
Atlanta. The Northwest is finally expecting a dry period after
Saturday as ridging builds in early next week."
/home/manas/WeatherLMM/forecast_text_Cleaned_6months/forecast_text/2020-02-09/ifs_fc_sfc_0000_12_20200209.nc,"Valid 12Z Sun Feb 09 2020 - 12Z Tue Feb 11 2020

...Flash flooding expected with heavy rain from parts of the Lower
Mississippi Valley to the Tennessee Valley, Southeast, and
Southern Appalachians...

...Heavy snow forecast for the Upper Midwest to Upper Great Lakes
today...

A cold front is forecast to move across the Plains, Mississippi
Valley, and Ohio Valley over the next couple of days. Copious
amounts of moisture from the Gulf of Mexico will flow into these
areas along and ahead of the front, and with a strong jet stream
overhead, conditions will be right for heavy rain. Rain and some
thunderstorms will develop today across the Lower Mississippi
Valley into the Ohio Valley, with some rainfall amounts above an
inch. However, the heaviest rain (3 to 5 inches, with locally
higher amounts possible) is expected on Monday as the front moves
southeastward more slowly, leading to training (cells repeating
over the same area). Thus, a Moderate Risk of excessive rainfall
is in place on Monday and Monday night for eastern portions of the
Lower Mississippi Valley eastward into southern parts of the
Tennessee Valley, northern parts of the Southeast, and into the
Southern Appalachians. Much of this area has seen above average
rainfall and even some flooding lately, compounding the risk of
flash flooding.

Farther north, the low associated with the cold front will track
eastward across the Upper Midwest and across the Great Lakes
region today and tonight, and snow is expected to its north and
east. A swath of 6 to 12 inches of snow is forecast for
southeastern Minnesota through much of Wisconsin and into western
Michigan, and Winter Storm Warnings are in effect for those areas.
Snow should then spread into the Northeast tonight, with light to
moderate amounts expected, locally as high as 6 inches especially
in higher terrain.

Elsewhere, the back end of the cold front is forecast to move
slowly through the Southwest today and tomorrow, leading to rain
showers and snow for higher elevations along and behind the front.
The Central and Southern Rockies should see snow totals of 6 to 12
inches, with higher amounts in the highest peaks. The Mogollon Rim
can expect a few inches of snow, and lower elevations could see
light snow even into the Texas and Oklahoma panhandles. The cold
front will create colder than average conditions behind it in the
Great Basin to Central Rockies today, with the cold spreading into
the Southwest and northern parts of Texas on Monday. Warmer than
average temperatures are likely for the eastern U.S. ahead of the
cold front."
/home/manas/WeatherLMM/forecast_text_Cleaned_6months/forecast_text/2020-02-09/ifs_fc_sfc_1200_12_20200209.nc,"Valid 00Z Mon Feb 10 2020 - 00Z Wed Feb 12 2020

...There is moderate risk of excessive rainfall from parts of the
Lower Mississippi Valley to the Tennessee Valley/Southern
Appalachians on Monday into Tuesday...

...There is a slight risk of severe thunderstorms over parts of
Southern Plains...

...Heavy snow will develop over parts of the Southern/Central
Rockies while moderate snow will develop over parts of the
Northeast...

A cold front extending from the Upper Great Lakes southwestward to
the Southern High Plains will move slowly eastward to the
Mid-Atlantic southwestward to the Western Gulf Coast by Tuesday
morning. Moisture from the Western Gulf of Mexico will pool along
the front aiding in the development of heavy rain along the
boundary.  Showers and thunderstorms will develop over parts of
the Southern Plains on Sunday.  The SPC has issued a slight risk
of severer thunderstorms over this region on Sunday.  On Monday
into Tuesday morning, the WPC has issued a moderate risk of
excessive rainfall from parts of the Lower Mississippi Valley
northeastward to the Southern Appalachians on Monday into Tuesday.
 The associated heavy rain will produce numerous areas of flash
flooding.  The moderate risk means the associated heavy rain will
possible produce a significant event with numerous flash flooding
warnings.  Many streams may flood and will potentially affect
larger rivers.

Farther north, the low associated with the cold front will track
eastward across the Great Lakes into the Northeast.  Snow will
develop with this system over the region.  Some lake effect/lake
enhanced snow will develop downwind from Lake Ontario producing
higher snow fall amounts in that area.  

Elsewhere, the back end of the cold front is forecast to move
slowly through the Southwest leading to rain showers and higher
elevations snow along and behind the front. The Central and
Southern Rockies should see snow totals of 6 to 12 inches, with
higher amounts in the highest peaks. The Mogollon Rim can expect a
few inches of snow, and lower elevations could see light snow even
into the Texas and Oklahoma panhandles.  Behind the front the
temperatures will be colder than average."
/home/manas/WeatherLMM/forecast_text_Cleaned_6months/forecast_text/2020-02-10/ifs_fc_sfc_0000_12_20200210.nc,"Valid 12Z Mon Feb 10 2020 - 12Z Wed Feb 12 2020

...A High Risk for excessive rainfall has been issued for the Gulf
states. Moderate to heavy rain is expected from the Lower
Mississippi Valley to the Central and Southern Appalachian region;
which will likely leading to localized flooding from eastern Texas
to West Virginia.

...Heavy snow possible over parts of the Southern/Central Rockies
and moderate snow possible over portions of the Northeast...

...There is a Slight Risk for severe thunderstorms from eastern
Texas to central Mississippi through Tuesday morning...

Much of the area from the south-central U.S. to the Southern and
Central Appalachian region will have scattered to widespread rain
through at least midweek. Pooling moisture from the Gulf of Mexico
will fuel nearly continuous convection over this region as cold
front slowly progresses across the central U.S. The Storm
Prediction Center has identified the area from eastern Texas to
central Mississippi as having a Slight Risk for sever thunderstorm
development. This environment will also be conducive for periods
of moderate to heavy rainfall, especially over areas that have had
several inches of rain in the past 1-2 weeks. With soils near
saturation and multi-day areal averages of 3 to 7 inches inches
forecast, there will be an enhanced risk for widespread flooding
concerns from eastern Texas to central West Virginia. WPC has
issued a High Risk for excessive rainfall for northern Mississippi
and Alabama valid through Tuesday morning. A broad Slight Risk
area has been issued for much of the Gulf states through Wednesday
morning and areas northward to the southern Ohio Valley through
Thursday morning. Many streams may flood and will potentially
affect larger rivers, so please continue to monitor the latest
forecast. Do not drive through flooded areas.

Farther north, the low associated with the cold front will track
eastward across the Great Lakes into the Northeast.  Snow will
develop with this system over the region; with some lake
effect/lake enhanced snow setting up downwind from Lake Ontario.
Isolated high amounts can be expected the favored areas downwind
of the lakes. The trailing front with this system will be rather
slow to track through the Southwest and into the Southern
Plains/western Gulf region. Rain showers and higher elevations
snow is expected along and in the wake of the frontal passage. Up
to a foot of snow will be possible for the Central and Southern
Rockies with isolated higher amounts in the highest peaks. The
Mogollon Rim can expect a few inches of snow, and lower elevations
could see light snow even into the Texas and Oklahoma panhandles. 
Colder than average temperatures will settle into the region after
the front moves through."
/home/manas/WeatherLMM/forecast_text_Cleaned_6months/forecast_text/2020-02-10/ifs_fc_sfc_1200_12_20200210.nc,"Valid 00Z Tue Feb 11 2020 - 00Z Thu Feb 13 2020

...A High Risk of excessive rainfall has been issued for central
Mississippi, northern Alabama, and northern Georgia through
Tuesday morning...

...Heavy snow is possible over parts of the Southern/Central
Rockies...

...Another round of heavy rain to enter the Lower Mississippi and
Tennessee valleys on Wednesday, with light-to-moderate snow
possible over portions of the Midwest and Ohio Valley...

Much of the southern U.S. from the Southern Rockies to the
Mid-Atlantic region will have scattered to widespread rain and
snow through at least midweek. Pooling moisture from the Gulf of
Mexico will fuel nearly continuous convection over this region as
a cold front slowly progresses across the central U.S. The Storm
Prediction Center has identified the area from eastern Texas to
central Mississippi as having a Slight Risk for severe
thunderstorm development. This environment will also be conducive
for periods of moderate to heavy rainfall, especially over areas
that have had several inches of rain in the past 1-2 weeks. With
soils near saturation and multi-day areal averages of 3 to 7
inches forecast, there is a high risk for widespread flooding
concerns from central Mississippi to northern Georgia through
Tuesday morning.

Further west, heavy snow will be possible across portions of the
Southern Rockies and particularly much of New Mexico beginning
today and lasting through Wednesday morning. Total snowfall
amounts of 6 to 12 inches are forecast, with locally higher
amounts possible in the higher elevations of New Mexico and
southern Colorado. Lower elevations across the Texas Panhandle and
southwest Oklahoma could also see snow as the system slowly exits
into the Southern Plains Tuesday.

This aforementioned system will be responsible for the next round
of heavy rain across the Lower Mississippi and Tennessee valleys
on Wednesday. Additional rainfall amounts of 1 to 3 inches will be
possible from northeast Texas to western Tennessee. Flash flooding
will be a concern here once again due to the saturated ground and
swollen streams/rivers. On the northern edge of the precipitation
shield, snow will be possible from the Midwest to the Ohio Valley
Wednesday and Wednesday night. Further north a strong cold front
is forecast to enter the Northern Plains Tuesday night and bring
gusty winds, snow showers, and temperatures 10 to 20 degrees below
average to the region."
/home/manas/WeatherLMM/forecast_text_Cleaned_6months/forecast_text/2020-02-11/ifs_fc_sfc_0000_12_20200211.nc,"Valid 12Z Tue Feb 11 2020 - 12Z Thu Feb 13 2020

...A Slight Risk of excessive rainfall has been issued for eastern
Texas, northern Louisiana, southern Arkansas, northern Georgia and
the western Carolinas through Wednesday morning...

...Heavy snow is possible over parts of the Southern/Central
Rockies...

...Another round of heavy rain to enter the Lower Mississippi and
Tennessee valleys on Wednesday, with light-to-moderate snow
possible over portions of the Midwest and Ohio Valley...

A vast majority of the southern tier of the U.S. will have
scattered to widespread rain and snow over the next few days. As a
sprawling frontal boundary slowly moves eastward, pooling Gulf
moisture from the Gulf of Mexico will fuel nearly continuous
convection over this region. This environment will also be
conducive for periods of moderate to heavy rainfall, especially
over areas that have had several inches of rain in the past 1-2
weeks. With soils near saturation and more rain on the way,
widespread flooding concerns will persist across the Gulf states
and into the Appalachian region.

Further west, heavy snow will be possible across portions of the
Southern Rockies and particularly much of New Mexico through
Wednesday morning with amounts of 6 to 12 inches are forecast.
Local maximums in the highest terrain in Colorado and New Mexico
may exceed 1 foot. Lower elevations across the Texas Panhandle and
southwest Oklahoma could also see snow as the system slowly exits
into the Southern Plains Tuesday.

This aforementioned system will be responsible for the next round
of heavy rain across the Lower Mississippi and Tennessee valleys
on Wednesday. Additional rainfall amounts of 1 to 3 inches will be
possible from northeast Texas to western Tennessee. Flash flooding
will be a concern here once again due to the saturated ground and
swollen streams/rivers. On the northern edge of the precipitation
shield, snow will be possible from the Midwest to the Ohio Valley
Wednesday and Wednesday night. Further north a strong cold front
is forecast to enter the Northern Plains tonight and bring gusty
winds, snow showers, and temperatures 10 to 20 degrees below
average to the region."
/home/manas/WeatherLMM/forecast_text_Cleaned_6months/forecast_text/2020-02-11/ifs_fc_sfc_1200_12_20200211.nc,"Valid 00Z Wed Feb 12 2020 - 00Z Fri Feb 14 2020

...An upgrade to Moderate Risk of excessive rainfall has been
issued for the Upper Tennessee Valley and Cumberland Plateau for
Wednesday.  A Slight Risk remains today (Tuesday) from eastern
Texas, northern Louisiana, southern Arkansas expanding into the
Upper Ohio Valley...

...A Slight Risk of Severe Weather has been issued by the Storm
Prediction Center (SPC) across the Lower Mississippi Valley...

...Heavy snow is possible over parts of the Southern Rockies today
into early Wed morning...

...Light-to-moderate snow is possible with some mixed freezing
rain will be possible across central IND-OH, northern PA into NY
and West-Central New England though Wednesday night...

A frontal zone from the Mid-Atlantic back to deep south Texas will
be the focus for the development of a strong surface cyclone
overnight Tuesday into Wed. A mid to upper level cyclone currently
over northern Old Mexico is already supporting heavy snow
generation across the Southern Rockies of New Mexico with 6 to 12
inches of snow forecast with localized higher amounts in the
highest peaks.  Warm, moist air over the Western Gulf, supported
by the upper-level cyclone will lift north with the potential for
scattered to widespread moderate and sometimes heavy rainfall
across Eastern TX to the Lower Mississippi Valley tonight, with
possible wintry mix conditions along the north and western fringes
in Western Oklahoma to Missouri. Overnight into Wednesday morning,
rainy conditions across Eastern Texas into southern Arkansas will
provide the potential for 2 to 3 inches of rainfall and the
potential for flooding/flash flooding conditions to arise.  As
such, the Weather Prediction Center has issued a Slight Risk of
excessive rainfall for this area.

By tomorrow (Wed) morning, a surface low pressure will develop and
deepen across the eastern coast of Texas into western Tennessee. 
This will bring very moist/unstable air across the Lower
Mississippi Valley capable of producing thunderstorms capable of
severe weather, and so a Slight Risk was issued by the Storm
Prediction Center.  These thunderstorms will have ample moisture
and capability of continuing very heavy rainfall and flooding
conditions across the Lower Mississippi Valley into the Tennessee
Valley. With the potential of 2 to 3 inches of rain over highly
saturated areas; the Weather Prediction Center has upgraded to a
Moderate Risk of excessive rainfall from Central Tennessee into
south-central Kentucky with a Slight Risk extending into the Upper
Ohio Valley and Cumberland Plateau.  Extensive Flash Flood Watches
have been issued by the majority of the forecast areas described
above from eastern TX to southern Ohio/West Virginia. 

By Thursday morning, the surface low will have quickly progressed
into the Upper Ohio Valley/Allegheny Plateau with the cold front
pressing through the Appalachian mountains.  Further north, an
Arctic air mass will have dropped south across the Northern Plains
with temperatures about 10-20 degrees below average behind the
front reaching into the Upper Midwest by Thursday morning.  The
combination of the moisture drawn out of the Gulf ahead of the
front and approaching colder air from the north will support the
threat for light to occasionally moderate snows north of the front
in IND, OH, PA and New York, with some mixing and potential for
freezing rain conditions.  Temperatures behind the Arctic cold
front will expand across the Upper Midwest and into the Western
Great Lakes by the end of the forecast period (Thursday night)
with similar 10-20 degree below average values expected."
